"Lot_Frontage","Lot_Area","Street","Lot_Shape","Utilities","Neighborhood","Bldg_Type","House_Style","Overall_Cond","Year_Built","Roof_Style","Total_Bsmt_SF","First_Flr_SF","Second_Flr_SF","Gr_Liv_Area","Full_Bath","Half_Bath","Bedroom_AbvGr","TotRms_AbvGrd","Garage_Finish","Garage_Cars","Garage_Area","Pool_Area","Year_Sold","Sale_Type","Sale_Price","Longitude","Latitude"
51,6120,"Pave","Regular","AllPub","Brookside","OneFam","One_Story","Good",1925,"Gable",768,1015,0,1015,1,0,3,6,"Unf",1,450,0,2006,"WD ",88000,-93.624553,42.032478
52,6240,"Pave","Regular","AllPub","Brookside","OneFam","One_and_Half_Fin","Average",1947,"Gable",0,672,240,912,1,0,2,3,"No_Garage",0,0,0,2006,"WD ",80500,-93.623481,42.031415
52,6240,"Pave","Regular","AllPub","Brookside","OneFam","One_and_Half_Fin","Above_Average",1928,"Gable",1042,1042,534,1576,1,0,3,8,"Unf",1,225,0,2006,"WD ",149000,-93.621484,42.031436
51,6120,"Pave","Regular","AllPub","Brookside","OneFam","One_and_Half_Fin","Good",1930,"Gable",741,741,583,1324,1,0,3,7,"Unf",1,180,0,2006,"WD ",110000,-93.622415,42.032418
50,6000,"Pave","Regular","AllPub","Old_Town","OneFam","One_Story","Above_Average",1925,"Gable",1103,1103,0,1103,1,0,2,5,"Unf",2,440,0,2006,"WD ",110500,-93.620411,42.032417
50,6000,"Pave","Regular","AllPub","Brookside","OneFam","One_Story","Good",1921,"Gable",616,616,0,616,1,0,2,4,"Unf",1,205,0,2006,"WD ",89000,-93.6243778,42.0310818
58,6380,"Pave","Regular","AllPub","Brookside","OneFam","One_and_Half_Unf","Above_Average",1922,"Gable",993,1048,0,1048,1,0,2,5,"Unf",1,280,0,2006,"WD ",113000,-93.622386,42.030389
50,11672,"Pave","Moderately_Irregular","AllPub","Brookside","OneFam","One_Story","Average",1925,"Gable",816,816,0,816,1,0,2,4,"Unf",1,210,0,2006,"WD ",109000,-93.62577,42.029526
90,33120,"Pave","Irregular","AllPub","Old_Town","OneFam","One_and_Half_Fin","Average",1962,"Gable",1595,1611,875,2486,2,0,5,8,"Unf",2,576,0,2006,"WD ",220000,-93.622773,42.02686
60,9873,"Pave","Regular","AllPub","Brookside","TwoFmCon","One_Story","Average",1970,"Gable",960,960,0,960,1,0,3,6,"Unf",2,576,0,2006,"WD ",129000,-93.625436,42.028544
59,5310,"Pave","Regular","AllPub","Old_Town","OneFam","One_and_Half_Fin","Very_Good",1910,"Hip",485,1001,634,1635,1,0,2,5,"Unf",1,255,0,2006,"WD ",117000,-93.621562,42.026886
153,4118,"Pave","Slightly_Irregular","AllPub","Old_Town","OneFam","One_Story","Below_Average",1941,"Gable",693,693,0,693,1,0,2,4,"No_Garage",0,0,0,2006,"WD ",52500,-93.622624,42.02689
60,10320,"Pave","Regular","AllPub","Iowa_DOT_and_Rail_Road","OneFam","One_and_Half_Fin","Average",1924,"Gable",596,834,596,1430,2,0,3,7,"Unf",2,370,0,2006,"WD ",107000,-93.626858,42.025258
60,7518,"Pave","Regular","AllPub","Iowa_DOT_and_Rail_Road","OneFam","Two_Story","Very_Good",1910,"Gable",396,665,665,1330,1,0,3,7,"Unf",1,390,0,2006,"WD ",116500,-93.626631,42.025459
50,9000,"Pave","Regular","AllPub","Iowa_DOT_and_Rail_Road","OneFam","One_Story","Below_Average",1919,"Gable",610,819,0,819,1,0,2,4,"No_Garage",0,0,0,2006,"WD ",72000,-93.6275675,42.0249549
50,8600,"Pave","Regular","AllPub","Iowa_DOT_and_Rail_Road","OneFam","One_and_Half_Fin","Above_Average",1937,"Gable",780,780,596,1376,2,0,3,7,"Unf",1,198,0,2006,"WD ",119500,-93.6273219,42.0242386
60,7200,"Pave","Regular","AllPub","Iowa_DOT_and_Rail_Road","OneFam","One_and_Half_Fin","Above_Average",1938,"Gable",803,803,557,1360,1,1,2,6,"Unf",1,297,0,2006,"WD ",125500,-93.6255067,42.0242578
60,9786,"Pave","Regular","AllPub","Iowa_DOT_and_Rail_Road","OneFam","One_Story","Below_Average",1922,"Hip",1007,1077,0,1077,1,0,3,6,"Unf",1,210,0,2006,"WD ",91000,-93.628416,42.023117
60,6780,"Pave","Regular","AllPub","Iowa_DOT_and_Rail_Road","TwoFmCon","One_and_Half_Fin","Very_Good",1935,"Gable",520,520,0,754,1,0,2,5,"No_Garage",0,0,0,2006,"WD ",84500,-93.629501,42.022825
60,7200,"Pave","Regular","AllPub","Iowa_DOT_and_Rail_Road","OneFam","One_Story","Above_Average",1930,"Gable",984,984,0,984,1,0,3,6,"Unf",1,308,0,2006,"ConLI",90000,-93.6265888,42.0238089
82,12375,"Pave","Regular","AllPub","Sawyer","OneFam","One_and_Half_Fin","Average",1951,"Gable",806,1081,341,1422,1,0,3,7,"Unf",1,288,0,2006,"WD ",137500,-93.657017,42.034411
120,11136,"Pave","Regular","AllPub","Sawyer","Duplex","One_Story","Average",1964,"Gable",1921,1921,0,1921,2,0,4,8,"Unf",2,576,0,2006,"WD ",150000,-93.65565,42.034576
100,21370,"Pave","Regular","AllPub","Sawyer","OneFam","One_Story","Average",1950,"Gable",0,1640,0,1640,1,0,3,7,"RFn",2,394,0,2006,"WD ",131000,-93.65815,42.033296
92,6930,"Pave","Slightly_Irregular","AllPub","Clear_Creek","OneFam","SLvl","Below_Average",1958,"Hip",1062,1352,0,1352,1,0,3,6,"Unf",1,288,0,2006,"WD ",130000,-93.6578344,42.0331453
55,8250,"Pave","Regular","AllPub","Edwards","OneFam","One_Story","Good",1935,"Gable",0,1032,0,1032,1,0,2,6,"Unf",1,260,0,2006,"WD ",125000,-93.6600396,42.0277962
50,5220,"Pave","Slightly_Irregular","AllPub","South_and_West_of_Iowa_State_University","OneFam","One_Story","Fair",1936,"Gable",830,879,0,879,1,0,2,4,"Unf",1,180,0,2006,"WD ",80000,-93.655885,42.028002
50,5500,"Pave","Regular","AllPub","South_and_West_of_Iowa_State_University","OneFam","One_Story","Average",2004,"Shed",1073,1073,0,1073,2,0,2,4,"Unf",1,246,0,2006,"WD ",157000,-93.655786,42.027997
75,11235,"Pave","Regular","AllPub","Sawyer","OneFam","One_Story","Average",1963,"Gable",1051,1382,0,1382,1,1,3,6,"Unf",2,459,0,2006,"WD ",148000,-93.67555,42.033521
72,10791,"Pave","Regular","AllPub","Sawyer","Duplex","One_Story","Average",1967,"Gable",0,1296,0,1296,2,0,2,6,"Unf",2,516,0,2006,"WD ",90000,-93.671213,42.033388
70,8414,"Pave","Regular","AllPub","Sawyer","OneFam","One_Story","Very_Good",1963,"Hip",1059,1068,0,1068,1,0,3,6,"RFn",1,264,0,2006,"WD ",154500,-93.675399,42.0333
0,11327,"Pave","Slightly_Irregular","AllPub","Sawyer","OneFam","One_Story","Above_Average",1967,"Hip",1064,1064,0,1064,1,0,3,6,"Unf",2,528,0,2006,"WD ",153600,-93.674456,42.03224
96,11777,"Pave","Slightly_Irregular","AllPub","Sawyer","OneFam","SLvl","Above_Average",1966,"Gable",1164,1320,0,1320,1,0,3,6,"RFn",2,564,0,2006,"WD ",164500,-93.674517,42.032304
80,10366,"Pave","Slightly_Irregular","AllPub","Sawyer","OneFam","SLvl","Good",1964,"Gable",912,934,0,934,1,0,2,4,"Unf",1,336,0,2006,"WD ",132000,-93.675408,42.032383
75,9000,"Pave","Regular","AllPub","Sawyer","OneFam","One_Story","Above_Average",1966,"Gable",1059,1059,0,1059,1,0,3,6,"Fin",1,286,0,2006,"WD ",142500,-93.675606,42.031356
0,11553,"Pave","Slightly_Irregular","AllPub","Sawyer","OneFam","One_Story","Average",1968,"Hip",1051,1159,0,1159,1,1,3,7,"Unf",1,336,0,2006,"WD ",158000,-93.676455,42.030611
74,7844,"Pave","Regular","AllPub","Sawyer","OneFam","Two_Story","Good",1978,"Hip",672,672,728,1400,1,1,3,6,"Fin",2,440,0,2006,"WD ",149500,-93.672278,42.032216
0,9535,"Pave","Slightly_Irregular","AllPub","Sawyer","OneFam","One_Story","Average",1967,"Gable",1176,1458,0,1458,1,1,3,7,"Unf",2,512,0,2006,"WD ",165000,-93.674385,42.030702
78,10335,"Pave","Slightly_Irregular","AllPub","Sawyer","OneFam","One_Story","Above_Average",1968,"Gable",1461,1721,0,1721,2,1,3,7,"RFn",2,440,0,2006,"WD ",180000,-93.673601,42.031362
0,7176,"Pave","Slightly_Irregular","AllPub","Sawyer","OneFam","SLvl","Above_Average",1978,"Gable",960,1040,0,1040,1,0,3,6,"Unf",2,616,0,2006,"WD ",160500,-93.672645,42.031347
0,9662,"Pave","Slightly_Irregular","AllPub","Sawyer","Duplex","One_Story","Below_Average",1977,"Gable",1967,1967,0,1967,2,0,6,10,"Fin",2,580,0,2006,"WD ",156500,-93.670204,42.030231
75,8235,"Pave","Regular","AllPub","Sawyer","Duplex","One_Story","Below_Average",1977,"Gable",1949,1949,0,1949,2,0,6,10,"RFn",2,586,0,2006,"WD ",157000,-93.670514,42.030232
0,13650,"Pave","Regular","AllPub","Sawyer","OneFam","One_and_Half_Fin","Average",1958,"Gable",1052,1252,668,1920,2,0,4,8,"Unf",2,451,0,2006,"WD ",172500,-93.665569,42.033285
88,13125,"Pave","Regular","AllPub","Sawyer","OneFam","One_Story","Below_Average",1957,"Gable",1134,1803,0,1803,2,0,3,8,"RFn",2,484,0,2006,"WD ",155000,-93.665505,42.03247
102,17920,"Pave","Regular","AllPub","Sawyer","OneFam","One_Story","Below_Average",1955,"Hip",1763,1779,0,1779,1,1,3,6,"Unf",2,454,0,2006,"WD ",170000,-93.66563,42.032291
0,17529,"Pave","Regular","AllPub","Sawyer","OneFam","One_Story","Average",1924,"Gable",872,872,0,872,1,0,2,5,"Unf",1,322,0,2006,"WD ",105000,-93.667081,42.032307
0,10246,"Pave","Slightly_Irregular","AllPub","Sawyer","OneFam","SLvl","Excellent",1965,"Gable",648,960,0,960,0,0,0,3,"Unf",1,364,0,2006,"WD ",145000,-93.669544,42.033686
0,14175,"Pave","Regular","AllPub","Sawyer","OneFam","One_Story","Above_Average",1956,"Gable",1188,1437,0,1437,1,1,3,6,"Unf",2,576,0,2006,"WD ",168000,-93.66412,42.032478
0,20355,"Pave","Regular","AllPub","Clear_Creek","OneFam","One_Story","Above_Average",1967,"Gable",1865,1830,0,1830,1,0,2,6,"Unf",2,521,0,2006,"WD ",278000,-93.668392,42.031635
87,13050,"Pave","Regular","AllPub","Clear_Creek","OneFam","One_Story","Above_Average",1963,"Flat",1000,1000,0,1000,1,0,1,4,"Unf",2,575,0,2006,"WD ",164000,-93.667082,42.032157
81,15593,"Pave","Regular","AllPub","Clear_Creek","OneFam","One_and_Half_Fin","Below_Average",1953,"Gable",1304,1304,983,2287,2,0,3,7,"Fin",2,667,0,2006,"WD ",225000,-93.662039,42.032575
72,10820,"Pave","Regular","AllPub","Sawyer","OneFam","SFoyer","Good",1971,"Gable",782,810,0,810,1,0,2,4,"Unf",2,576,0,2006,"WD ",130000,-93.678165,42.029453
100,13350,"Pave","Slightly_Irregular","AllPub","Sawyer","OneFam","One_Story","Average",1974,"Hip",864,894,0,894,1,0,3,5,"Unf",2,440,0,2006,"WD ",142500,-93.676352,42.028836
0,1700,"Pave","Regular","AllPub","Clear_Creek","Twnhs","One_and_Half_Fin","Average",1980,"Gable",430,880,680,1700,2,1,2,7,"Fin",1,450,0,2006,"WD ",148400,-93.674402,42.023651
0,5271,"Pave","Slightly_Irregular","AllPub","Clear_Creek","OneFam","One_Story","Average",1986,"Gable",1453,1453,0,1453,1,1,2,6,"RFn",2,445,0,2006,"WD ",190000,-93.676681,42.024705
75,9375,"Pave","Regular","AllPub","Edwards","OneFam","One_Story","Average",1954,"Gable",967,1350,0,1350,1,1,3,6,"RFn",2,504,0,2006,"WD ",146000,-93.666035,42.02653
62,6488,"Pave","Regular","AllPub","Edwards","OneFam","One_and_Half_Fin","Average",1942,"Gable",799,799,351,1150,1,0,3,6,"Unf",1,215,0,2006,"WD ",128000,-93.665153,42.027664
78,7800,"Pave","Regular","AllPub","Edwards","OneFam","Two_Story","Very_Good",1948,"Gable",896,1112,896,2008,3,0,3,8,"Unf",1,230,0,2006,"WD ",225000,-93.662765,42.026667
0,19690,"Pave","Slightly_Irregular","AllPub","Edwards","OneFam","SLvl","Good",1966,"Flat",697,1575,626,2201,2,0,4,8,"Unf",2,432,738,2006,"WD ",274970,-93.663475,42.026614
114,19950,"Pave","Regular","AllPub","Edwards","OneFam","Two_Story","Good",1928,"Gable",672,1337,672,2009,2,0,4,8,"Unf",3,795,0,2006,"WD ",235000,-93.661562,42.02821
60,19800,"Pave","Regular","AllPub","Edwards","OneFam","Two_and_Half_Unf","Very_Good",1935,"Gable",1836,1836,1836,3672,3,1,5,7,"Unf",2,836,0,2006,"WD ",415000,-93.660664,42.028191
78,11679,"Pave","Slightly_Irregular","AllPub","Edwards","OneFam","SLvl","Average",1962,"Gable",1776,1560,0,1560,2,0,3,6,"Fin",2,528,0,2006,"WD ",182000,-93.660227,42.026458
80,12048,"Pave","Regular","AllPub","Edwards","OneFam","One_Story","Above_Average",1952,"Gable",0,1488,0,1488,1,0,3,7,"RFn",2,569,0,2006,"WD ",135000,-93.666255,42.025846
70,10519,"Pave","Regular","AllPub","Edwards","OneFam","One_Story","Very_Good",1955,"Hip",1057,1057,0,1057,1,0,3,6,"Unf",1,288,0,2006,"WD ",137000,-93.667188,42.025524
75,9525,"Pave","Regular","AllPub","Edwards","OneFam","One_and_Half_Fin","Below_Average",1954,"Gable",994,1216,639,1855,2,0,4,7,"Unf",1,325,0,2006,"WD ",136900,-93.666095,42.025102
75,9525,"Pave","Regular","AllPub","Edwards","OneFam","One_and_Half_Fin","Average",1953,"Gable",1000,1068,541,1609,1,1,5,7,"Unf",1,305,0,2006,"WD ",149900,-93.666096,42.025197
57,6420,"Pave","Slightly_Irregular","AllPub","Edwards","OneFam","One_Story","Good",1952,"Gable",980,1148,0,1148,1,0,2,6,"Unf",1,308,0,2006,"WD ",123500,-93.660187,42.026308
77,8335,"Pave","Regular","AllPub","Edwards","OneFam","One_Story","Average",1954,"Gable",0,1124,0,1124,1,0,3,5,"No_Garage",0,0,0,2006,"WD ",93000,-93.6627359,42.0247523
50,7585,"Pave","Regular","AllPub","Edwards","OneFam","One_and_Half_Fin","Fair",1948,"Gable",810,1002,454,1456,1,0,4,7,"Unf",1,280,0,2006,"WD ",91500,-93.658506,42.022824
0,11200,"Pave","Regular","AllPub","Sawyer_West","OneFam","One_Story","Average",1985,"Gable",1298,1298,0,1298,2,0,3,5,"Unf",2,403,0,2006,"WD ",180000,-93.685537,42.032082
88,12128,"Pave","Slightly_Irregular","AllPub","Sawyer_West","OneFam","Two_Story","Below_Average",1989,"Gable",868,1313,1246,2559,2,1,4,9,"RFn",2,506,0,2006,"WD ",209000,-93.683235,42.032493
80,9554,"Pave","Slightly_Irregular","AllPub","Sawyer_West","OneFam","Two_Story","Average",1993,"Gable",777,1065,846,1911,2,1,3,8,"RFn",2,471,0,2006,"WD ",215000,-93.68218,42.030933
73,9069,"Pave","Regular","AllPub","Sawyer_West","Duplex","SFoyer","Very_Good",1993,"Gable",1344,1440,0,1440,2,0,2,8,"Unf",4,920,0,2006,"WD ",224500,-93.6801515,42.0315156
133,11003,"Pave","Moderately_Irregular","AllPub","College_Creek","OneFam","Two_Story","Average",2005,"Gable",1308,1308,568,1876,2,1,3,7,"RFn",3,848,0,2006,"New",229800,-93.689071,42.024601
64,7488,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","One_Story","Average",2005,"Gable",1208,1208,0,1208,2,0,2,6,"RFn",2,632,0,2006,"WD ",183600,-93.689816,42.024635
64,7406,"Pave","Regular","AllPub","College_Creek","OneFam","One_Story","Average",2006,"Gable",1199,1220,0,1220,2,0,2,6,"RFn",2,632,0,2006,"New",194000,-93.690366,42.024555
64,6762,"Pave","Regular","AllPub","College_Creek","OneFam","One_Story","Average",2006,"Gable",1286,1294,0,1294,2,0,2,6,"RFn",2,662,0,2006,"New",193879,-93.691234,42.024615
86,11210,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","One_Story","Average",2005,"Gable",1614,1614,0,1614,2,0,3,7,"RFn",3,865,0,2006,"New",221500,-93.688937,42.025687
73,8990,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","One_Story","Average",2006,"Gable",1498,1498,0,1498,2,0,2,5,"RFn",2,675,0,2006,"New",204900,-93.688925,42.025218
73,8760,"Pave","Regular","AllPub","College_Creek","OneFam","Two_Story","Average",2006,"Gable",1391,1391,571,1962,2,1,3,7,"RFn",3,868,0,2006,"New",239799,-93.688924,42.025194
90,13377,"Pave","Regular","AllPub","College_Creek","OneFam","One_Story","Average",2006,"Hip",1836,1846,0,1846,2,0,3,7,"RFn",2,495,0,2006,"New",233555,-93.689485,42.02437
78,11645,"Pave","Regular","AllPub","College_Creek","OneFam","One_Story","Average",2005,"Gable",1734,1734,0,1734,2,0,3,7,"Fin",2,660,0,2006,"WD ",260000,-93.689067,42.024481
78,11645,"Pave","Regular","AllPub","College_Creek","OneFam","One_Story","Average",2005,"Hip",1570,1590,0,1590,2,1,2,6,"Fin",3,754,0,2006,"New",294900,-93.689084,42.023306
91,10984,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","Two_Story","Average",2005,"Gable",945,945,864,1809,2,1,3,8,"RFn",2,638,0,2006,"New",209700,-93.688786,42.024376
78,9316,"Pave","Regular","AllPub","College_Creek","OneFam","One_Story","Average",2005,"Gable",1614,1614,0,1614,2,0,3,7,"Fin",2,576,0,2006,"WD ",225000,-93.688934,42.023308
78,9316,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","Two_Story","Average",2005,"Gable",784,784,812,1596,2,1,3,6,"RFn",2,610,0,2006,"WD ",181000,-93.688929,42.023138
80,10041,"Pave","Slightly_Irregular","AllPub","Sawyer_West","OneFam","Two_Story","Average",1992,"Gable",908,927,988,1915,2,1,3,8,"Fin",2,506,0,2006,"WD ",220000,-93.68216,42.029884
0,36500,"Pave","Slightly_Irregular","AllPub","Clear_Creek","OneFam","One_Story","Average",1964,"Gable",1624,1582,0,1582,2,0,4,7,"Unf",2,390,0,2006,"WD ",190000,-93.681349,42.028168
0,21453,"Pave","Slightly_Irregular","AllPub","Clear_Creek","OneFam","SLvl","Average",1969,"Flat",938,988,0,988,1,0,1,4,"Unf",2,540,0,2006,"WD ",180000,-93.682095,42.025573
62,70761,"Pave","Slightly_Irregular","AllPub","Clear_Creek","OneFam","One_Story","Average",1975,"Gable",1533,1533,0,1533,2,0,2,5,"Unf",2,576,0,2006,"WD ",280000,-93.683877,42.02438
80,12000,"Pave","Regular","AllPub","Clear_Creek","OneFam","One_Story","Average",1968,"Gable",1388,1388,0,1388,2,0,3,6,"RFn",2,522,0,2006,"COD",158900,-93.680401,42.024592
57,8846,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","SFoyer","Average",1996,"Gable",870,914,0,914,1,0,2,5,"Unf",2,576,0,2006,"WD ",148000,-93.691896,42.022227
95,13015,"Pave","Regular","AllPub","College_Creek","OneFam","One_Story","Above_Average",1996,"Gable",1100,1100,0,1100,1,1,3,5,"RFn",2,462,0,2006,"WD ",145000,-93.691873,42.022077
65,12438,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","Two_Story","Average",1995,"Gable",781,795,704,1499,2,1,3,6,"RFn",2,473,0,2006,"WD ",187000,-93.688302,42.021209
0,8685,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","One_Story","Average",1998,"Gable",1425,1425,0,1425,2,0,3,5,"RFn",2,591,0,2006,"WD ",193000,-93.690363,42.0209
43,13568,"Pave","Moderately_Irregular","AllPub","College_Creek","OneFam","One_Story","Average",1995,"Gable",990,990,0,990,1,0,3,5,"Unf",2,576,0,2006,"WD ",156000,-93.692005,42.019047
70,9100,"Pave","Regular","AllPub","College_Creek","OneFam","One_Story","Average",2000,"Gable",1525,1525,0,1525,2,0,3,6,"RFn",2,541,0,2006,"WD ",235000,-93.692606,42.018043
79,9236,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","One_Story","Average",1997,"Gable",1479,1494,0,1494,2,0,3,6,"RFn",2,576,0,2006,"WD ",217000,-93.692221,42.018123
78,10264,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","One_Story","Average",1999,"Gable",1588,1588,0,1588,2,0,3,6,"RFn",2,472,0,2006,"WD ",214000,-93.690215,42.017631
68,9272,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","Two_Story","Average",1999,"Gable",842,856,893,1749,2,1,3,7,"RFn",2,515,0,2006,"WD ",196000,-93.691931,42.0168729
72,13426,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","Two_Story","Average",1999,"Gable",951,951,828,1779,2,1,3,7,"Fin",2,586,0,2006,"WD ",217000,-93.689083,42.017929
95,13450,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","Two_Story","Average",2002,"Gable",916,920,941,1861,2,1,3,8,"RFn",2,492,0,2006,"WD ",200000,-93.68923,42.01686
65,14006,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","Two_Story","Average",2002,"Gable",936,936,840,1776,2,1,3,7,"RFn",2,474,0,2006,"WD ",192500,-93.691243,42.016217
118,13704,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","One_Story","Average",2001,"Gable",1541,1541,0,1541,2,0,3,6,"RFn",3,843,0,2006,"WD ",205000,-93.688577,42.016913
55,10780,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","SLvl","Average",1976,"Gable",911,954,0,954,1,0,3,6,"Unf",2,576,0,2006,"WD ",132500,-93.686629,42.021388
50,8340,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","Two_Story","Above_Average",1977,"Gable",675,686,702,1388,1,1,3,6,"Unf",1,317,0,2006,"WD ",157500,-93.686825,42.020145
42,10385,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","SLvl","Above_Average",1978,"Gable",995,1282,0,1282,2,0,3,6,"Unf",3,672,0,2006,"WD ",174000,-93.687158,42.02007
69,9920,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","One_Story","Above_Average",1969,"Gable",971,971,0,971,1,1,3,5,"Unf",1,300,0,2006,"WD ",128500,-93.684982,42.019697
120,9560,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","One_Story","Good",1972,"Hip",864,864,0,864,1,0,3,5,"RFn",1,288,0,2006,"WD ",128500,-93.683468,42.021811
70,9800,"Pave","Regular","AllPub","College_Creek","OneFam","One_Story","Good",1972,"Gable",894,894,0,894,1,0,3,5,"Unf",2,552,0,2006,"WD ",149900,-93.683246,42.021889
60,7200,"Pave","Regular","AllPub","College_Creek","OneFam","One_Story","Very_Good",1972,"Gable",864,864,0,864,1,0,3,5,"Unf",1,297,0,2006,"WD ",119900,-93.682979,42.020998
0,3612,"Pave","Slightly_Irregular","AllPub","Landmark","Twnhs","Two_Story","Average",1993,"Gable",630,630,690,1320,2,1,3,5,"Unf",2,484,0,2006,"WD ",137000,-93.681378,42.021785
90,11367,"Pave","Regular","AllPub","College_Creek","OneFam","Two_Story","Average",2002,"Gable",1065,1091,898,1989,2,1,3,7,"Fin",2,586,0,2006,"WD ",255000,-93.687703,42.01834
0,9930,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","Two_Story","Average",2002,"Gable",826,878,884,1762,2,1,3,6,"Fin",2,591,0,2006,"WD ",222000,-93.686288,42.018664
45,9468,"Pave","Moderately_Irregular","AllPub","College_Creek","OneFam","Two_Story","Average",1999,"Gable",840,840,915,1755,2,1,3,7,"RFn",2,530,0,2006,"WD ",214000,-93.684421,42.017854
0,11088,"Pave","Regular","AllPub","College_Creek","OneFam","One_Story","Average",2002,"Hip",1348,1358,0,1358,1,1,1,5,"Unf",2,418,0,2006,"WD ",220000,-93.685504,42.017055
0,14781,"Pave","Moderately_Irregular","AllPub","College_Creek","OneFam","One_Story","Average",2001,"Hip",1753,1787,0,1787,2,0,3,7,"RFn",3,748,0,2006,"WD ",275000,-93.685697,42.018188
70,8726,"Pave","Regular","AllPub","College_Creek","OneFam","Two_Story","Average",2002,"Gable",872,872,1037,1909,2,1,4,8,"RFn",2,529,0,2006,"WD ",197000,-93.687675,42.014494
0,8125,"Pave","Regular","AllPub","College_Creek","OneFam","One_Story","Average",2002,"Gable",1654,1654,0,1654,2,0,3,6,"Unf",3,900,0,2006,"WD ",230000,-93.685571,42.016979
67,10566,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","Two_Story","Average",1999,"Gable",1090,1090,1124,2214,2,1,3,8,"Fin",3,646,0,2006,"WD ",268500,-93.683718,42.016904
0,21533,"Pave","Moderately_Irregular","AllPub","College_Creek","OneFam","Two_Story","Average",1996,"Gable",1065,1065,984,2049,2,1,4,9,"Unf",2,467,0,2006,"WD ",210900,-93.679147,42.01869
90,11250,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","Two_Story","Average",1998,"Gable",1054,1070,869,1939,2,1,3,8,"RFn",3,555,0,2006,"WD ",227000,-93.681479,42.017856
90,11250,"Pave","Regular","AllPub","College_Creek","OneFam","Two_Story","Average",1995,"Gable",930,950,1045,1995,2,1,4,8,"RFn",2,610,0,2006,"WD ",237000,-93.679803,42.017867
75,9750,"Pave","Regular","AllPub","College_Creek","OneFam","Two_Story","Above_Average",1998,"Gable",1108,1108,989,2097,2,1,3,8,"RFn",2,583,0,2006,"WD ",274300,-93.682686,42.017858
